,country,amount,success,PSP,3D_secured,card,minute,hour,day,weekday,fee
22153,1,139,1,3,0,2,59,14,26,5,
22154,1,355,0,3,0,1,1,15,26,5,1.0
22155,2,213,0,3,1,0,3,15,26,5,0.5
22156,2,414,0,1,0,2,6,15,26,5,1.0
22157,1,242,1,3,1,2,15,15,26,5,
22158,1,311,0,1,0,1,17,15,26,5,2.0
22159,0,94,0,2,0,1,18,15,26,5,2.0
22160,0,94,0,3,0,1,19,15,26,5,1.0
22161,1,192,0,2,0,0,20,15,26,5,1.0
22162,1,60,0,2,0,1,24,15,26,5,1.0
22163,1,7,0,2,0,2,32,15,26,5,0.5
22164,1,141,1,3,1,2,36,15,26,5,
22165,0,300,0,3,0,2,37,15,26,5,1.0
22166,0,300,1,1,0,2,38,15,26,5,
22167,2,231,0,3,0,2,41,15,26,5,1.0
22168,2,251,1,2,0,0,43,15,26,5,
22169,2,47,0,3,0,1,48,15,26,5,2.0
22170,2,47,1,3,0,1,49,15,26,5,
22171,1,188,0,2,0,0,55,15,26,5,1.0
22172,1,94,0,3,0,1,57,15,26,5,1.0
22173,2,87,0,3,0,0,58,15,26,5,2.0
22174,1,95,1,3,0,1,4,16,26,5,
22175,1,181,0,2,0,2,7,16,26,5,1.0
22176,1,300,1,0,1,1,14,16,26,5,
22177,0,191,1,2,0,2,15,16,26,5,
22178,2,111,0,3,0,0,17,16,26,5,5.0
22179,2,111,1,3,0,0,17,16,26,5,
22180,0,287,0,3,0,1,18,16,26,5,1.0
22181,1,275,0,3,0,1,21,16,26,5,2.0
22182,1,275,1,3,0,1,21,16,26,5,
22183,2,120,1,3,0,0,23,16,26,5,
22184,0,365,0,3,1,0,24,16,26,5,2.0
22185,2,83,1,3,0,0,28,16,26,5,
22186,1,217,0,3,0,1,32,16,26,5,1.0
22187,2,127,0,2,0,1,34,16,26,5,1.0
22188,1,26,0,3,1,1,35,16,26,5,1.0
22189,1,236,1,3,0,2,37,16,26,5,
22190,1,490,0,3,1,2,39,16,26,5,2.0
22191,1,490,0,3,1,2,40,16,26,5,2.0
22192,1,168,1,1,0,1,42,16,26,5,
22193,1,245,0,1,0,1,50,16,26,5,2.0
22194,1,193,0,2,0,1,51,16,26,5,0.5
22195,2,228,0,3,1,1,53,16,26,5,2.0
22196,2,228,1,1,1,1,54,16,26,5,
22197,1,180,1,3,0,1,1,17,26,5,
22198,1,336,0,2,0,0,3,17,26,5,1.0
22199,1,336,0,2,0,0,3,17,26,5,1.0
22200,1,336,0,3,0,0,4,17,26,5,0.5
22201,0,200,0,2,0,1,5,17,26,5,1.0
22202,1,96,0,1,0,2,13,17,26,5,0.5
22203,2,59,0,2,0,1,14,17,26,5,1.0
22204,2,380,0,3,0,1,19,17,26,5,2.0
22205,2,380,0,3,0,1,19,17,26,5,0.5
22206,0,349,1,1,0,1,20,17,26,5,
22207,1,166,0,2,1,0,23,17,26,5,1.0
22208,1,166,0,2,1,0,23,17,26,5,1.0
22209,0,154,1,2,0,0,25,17,26,5,
22210,1,180,0,2,0,2,28,17,26,5,5.0
22211,1,180,1,1,0,2,28,17,26,5,
22212,0,184,0,3,0,1,32,17,26,5,5.0
22213,1,389,1,3,1,1,36,17,26,5,
22214,1,324,0,3,1,2,38,17,26,5,1.0
22215,1,324,0,3,1,2,38,17,26,5,1.0
22216,1,187,1,1,0,0,45,17,26,5,
22217,1,158,1,0,1,1,51,17,26,5,
22218,1,360,0,2,0,1,55,17,26,5,1.0
22219,0,256,0,3,1,2,59,17,26,5,0.5
22220,2,33,0,3,0,0,1,18,26,5,2.0
22221,1,104,0,3,0,2,2,18,26,5,0.5
22222,1,201,0,2,0,1,8,18,26,5,1.0
22223,1,201,0,3,0,1,8,18,26,5,0.5
22224,1,91,0,0,1,2,11,18,26,5,1.0
22225,1,91,0,2,1,2,11,18,26,5,2.0
22226,1,91,0,2,1,2,12,18,26,5,0.5
22227,2,19,0,2,0,1,17,18,26,5,1.0
22228,0,111,0,0,0,1,21,18,26,5,0.5
22229,1,29,0,2,0,1,27,18,26,5,0.5
22230,1,29,0,3,0,1,28,18,26,5,2.0
22231,1,29,1,1,0,1,29,18,26,5,
22232,1,181,1,3,0,1,30,18,26,5,
22233,1,136,0,2,0,0,31,18,26,5,1.0
22234,1,136,0,3,0,0,32,18,26,5,1.0
22235,2,271,0,3,0,1,36,18,26,5,1.0
22236,2,271,0,3,0,1,36,18,26,5,0.5
22237,1,359,1,0,0,1,39,18,26,5,
22238,1,133,0,3,0,0,41,18,26,5,2.0
22239,0,178,0,3,0,1,46,18,26,5,2.0
22240,1,148,0,2,0,1,49,18,26,5,0.5
22241,1,148,0,2,0,1,50,18,26,5,1.0
22242,1,148,0,3,0,1,50,18,26,5,1.0
22243,1,148,0,2,0,1,51,18,26,5,2.0
22244,1,197,0,3,0,1,52,18,26,5,0.5
22245,1,119,1,2,0,0,57,18,26,5,
22246,1,374,0,3,0,2,2,19,26,5,2.0
22247,1,374,0,3,0,2,2,19,26,5,0.5
22248,1,103,0,1,0,1,6,19,26,5,1.0
22249,1,103,0,3,0,1,6,19,26,5,2.0
22250,1,103,0,1,0,1,6,19,26,5,1.0
22251,1,225,0,3,0,2,9,19,26,5,1.0
22252,2,66,0,3,1,0,11,19,26,5,2.0
22253,2,66,0,2,1,0,11,19,26,5,2.0
22254,2,66,0,3,1,0,12,19,26,5,1.0
22255,2,66,0,0,1,0,12,19,26,5,1.0
22256,1,179,0,2,0,0,15,19,26,5,0.5
22257,1,179,1,3,0,0,15,19,26,5,
22258,2,197,0,1,1,1,16,19,26,5,0.5
22259,1,261,0,2,1,2,18,19,26,5,1.0
22260,1,261,0,3,1,2,18,19,26,5,1.0
22261,1,261,0,1,1,2,19,19,26,5,1.0
22262,1,202,1,3,0,0,24,19,26,5,
22263,1,280,0,3,0,1,27,19,26,5,1.0
22264,1,280,0,3,0,1,28,19,26,5,1.0
22265,1,186,0,2,0,1,29,19,26,5,1.0
22266,2,201,0,3,0,2,31,19,26,5,1.0
22267,2,201,0,1,0,2,31,19,26,5,1.0
22268,2,201,0,3,0,2,32,19,26,5,2.0
22269,2,201,0,3,0,2,33,19,26,5,1.0
22270,1,130,1,1,1,2,34,19,26,5,
22271,1,144,0,2,0,2,36,19,26,5,0.5
22272,0,102,0,3,0,0,38,19,26,5,0.5
22273,1,149,0,2,1,1,42,19,26,5,0.5
22274,1,381,0,3,0,2,47,19,26,5,0.5
22275,1,381,1,2,0,2,48,19,26,5,
22276,2,190,0,0,1,1,1,20,26,5,5.0
22277,2,190,0,2,1,1,2,20,26,5,0.5
22278,2,190,0,2,1,1,2,20,26,5,1.0
22279,2,204,0,3,0,0,6,20,26,5,1.0
22280,2,163,0,2,0,2,7,20,26,5,2.0
22281,2,163,0,2,0,2,8,20,26,5,1.0
22282,2,163,0,3,0,2,8,20,26,5,1.0
22283,1,145,0,2,0,1,10,20,26,5,0.5
22284,1,218,0,2,1,2,12,20,26,5,2.0
22285,1,284,0,2,1,1,15,20,26,5,1.0
22286,1,230,0,2,0,0,17,20,26,5,2.0
22287,1,230,1,2,0,0,18,20,26,5,
22288,2,55,1,3,0,1,28,20,26,5,
22289,0,259,0,2,0,2,31,20,26,5,1.0
22290,0,80,0,3,0,1,39,20,26,5,1.0
22291,0,80,0,1,0,1,39,20,26,5,1.0
22292,0,80,0,3,0,1,40,20,26,5,1.0
22293,1,40,0,3,0,0,44,20,26,5,1.0
22294,1,186,0,3,0,2,52,20,26,5,2.0
22295,0,214,0,2,0,2,54,20,26,5,1.0
22296,0,302,0,3,0,2,57,20,26,5,2.0
22297,0,302,1,1,0,2,58,20,26,5,
22298,1,86,0,3,0,1,59,20,26,5,1.0
22299,1,57,1,3,1,1,2,21,26,5,
22300,2,145,0,1,1,0,6,21,26,5,1.0
22301,0,207,0,3,0,1,9,21,26,5,5.0
22302,2,210,1,3,0,2,11,21,26,5,
22303,2,210,0,3,0,1,13,21,26,5,1.0
22304,2,210,0,2,0,1,14,21,26,5,1.0
22305,2,289,0,3,0,1,15,21,26,5,1.0
22306,0,367,0,2,0,0,18,21,26,5,1.0
22307,1,97,0,0,0,1,20,21,26,5,1.0
22308,1,97,0,3,0,1,21,21,26,5,0.5
22309,0,92,0,3,0,1,25,21,26,5,1.0
22310,1,130,1,2,0,1,31,21,26,5,
22311,1,43,1,2,0,2,33,21,26,5,
22312,1,170,1,0,1,2,36,21,26,5,
22313,0,23,1,0,0,0,40,21,26,5,
22314,2,217,0,2,0,0,41,21,26,5,1.0
22315,2,217,1,3,0,0,41,21,26,5,
22316,1,375,0,3,0,2,44,21,26,5,0.5
22317,1,375,0,3,0,2,44,21,26,5,0.5
22318,1,375,0,1,0,2,44,21,26,5,1.0
22319,1,167,0,3,0,0,48,21,26,5,5.0
22320,2,250,0,3,0,1,50,21,26,5,1.0
22321,2,250,0,2,0,1,50,21,26,5,0.5
22322,2,250,0,3,0,1,51,21,26,5,1.0
22323,1,276,0,2,0,1,54,21,26,5,1.0
22324,1,276,0,2,0,1,55,21,26,5,1.0
22325,1,133,0,1,0,1,56,21,26,5,1.0
22326,1,294,0,3,1,1,57,21,26,5,1.0
22327,1,294,0,3,1,1,57,21,26,5,1.0
22328,1,294,0,1,1,1,57,21,26,5,0.5
22329,0,273,0,2,1,2,58,21,26,5,0.5
22330,1,217,1,2,0,2,1,22,26,5,
22331,0,78,0,2,0,1,2,22,26,5,1.0
22332,0,78,0,3,0,1,2,22,26,5,0.5
22333,1,172,0,2,0,0,7,22,26,5,1.0
22334,1,172,1,3,0,0,7,22,26,5,
22335,0,125,0,1,0,1,12,22,26,5,1.0
22336,1,207,0,3,0,1,13,22,26,5,1.0
22337,1,47,0,1,1,1,16,22,26,5,2.0
22338,1,265,0,3,0,1,17,22,26,5,0.5
22339,1,265,0,3,0,1,18,22,26,5,1.0
22340,0,51,0,0,0,0,20,22,26,5,2.0
22341,0,51,1,1,0,0,20,22,26,5,
22342,0,315,0,1,0,0,22,22,26,5,0.5
22343,0,315,0,3,0,0,23,22,26,5,1.0
22344,0,315,1,2,0,0,23,22,26,5,
22345,1,274,1,3,0,1,30,22,26,5,
22346,0,184,0,2,0,1,35,22,26,5,1.0
22347,1,159,1,3,0,1,36,22,26,5,
22348,0,57,0,1,1,1,38,22,26,5,1.0
22349,0,57,0,3,1,1,39,22,26,5,2.0
22350,1,67,0,3,0,1,43,22,26,5,0.5
22351,2,310,0,2,1,1,48,22,26,5,0.5
22352,2,310,1,3,1,1,48,22,26,5,
22353,1,409,0,2,0,1,52,22,26,5,1.0
22354,1,182,0,0,0,2,55,22,26,5,1.0
22355,1,182,0,3,0,2,56,22,26,5,2.0
22356,1,182,0,3,0,2,57,22,26,5,1.0
22357,1,182,0,3,0,2,57,22,26,5,1.0
22358,1,182,0,1,0,2,57,22,26,5,1.0
22359,0,180,1,3,0,1,2,23,26,5,
22360,1,100,0,3,1,1,4,23,26,5,1.0
22361,1,211,0,3,0,1,5,23,26,5,1.0
22362,1,214,0,2,0,1,8,23,26,5,1.0
22363,1,214,1,3,0,1,9,23,26,5,
22364,0,180,0,2,0,1,11,23,26,5,5.0
22365,2,294,1,3,1,1,13,23,26,5,
22366,2,396,0,3,0,1,15,23,26,5,1.0
22367,2,396,0,2,0,1,15,23,26,5,2.0
22368,1,291,0,3,1,0,18,23,26,5,1.0
22369,1,291,0,3,1,0,19,23,26,5,0.5
22370,1,291,1,2,1,0,20,23,26,5,
22371,2,37,0,3,0,2,23,23,26,5,0.5
22372,2,37,0,3,0,2,24,23,26,5,0.5
22373,0,297,0,3,0,2,26,23,26,5,5.0
22374,0,297,0,3,0,2,26,23,26,5,0.5
22375,1,343,0,2,0,1,32,23,26,5,1.0
22376,0,189,0,3,0,1,35,23,26,5,1.0
22377,0,189,0,1,0,1,35,23,26,5,1.0
22378,1,187,1,2,0,0,37,23,26,5,
22379,0,110,0,3,0,1,40,23,26,5,1.0
22380,1,153,0,1,0,0,41,23,26,5,0.5
22381,2,171,0,2,0,2,44,23,26,5,0.5
22382,2,171,0,1,0,2,44,23,26,5,1.0
22383,1,306,0,3,0,2,45,23,26,5,0.5
22384,1,224,1,3,0,2,47,23,26,5,
22385,1,196,0,1,0,0,48,23,26,5,1.0
22386,1,196,0,3,0,0,49,23,26,5,1.0
22387,1,196,0,2,0,0,49,23,26,5,0.5
22388,1,51,1,2,0,0,51,23,26,5,
22389,1,159,0,3,0,1,53,23,26,5,1.0
22390,1,159,1,2,0,1,53,23,26,5,
22391,1,252,0,0,0,1,57,23,26,5,0.5
22392,0,57,0,3,1,2,0,0,27,6,1.0
22393,1,243,1,3,0,1,2,0,27,6,
22394,1,196,0,1,1,2,3,0,27,6,1.0
22395,1,128,0,1,0,1,8,0,27,6,1.0
22396,1,128,0,3,0,1,9,0,27,6,1.0
22397,1,128,0,2,0,1,9,0,27,6,1.0
22398,1,139,0,2,0,1,16,0,27,6,1.0
22399,0,197,1,3,0,1,19,0,27,6,
22400,2,149,0,2,0,0,21,0,27,6,1.0
22401,2,149,0,3,0,0,22,0,27,6,1.0
22402,0,176,0,2,0,1,26,0,27,6,2.0
22403,1,139,0,2,1,1,27,0,27,6,1.0
22404,1,139,0,3,1,1,28,0,27,6,5.0
22405,1,139,0,3,1,1,29,0,27,6,1.0
22406,1,139,0,0,1,1,29,0,27,6,1.0
22407,2,98,0,2,1,2,32,0,27,6,2.0
22408,2,98,0,3,1,2,32,0,27,6,1.0
22409,0,259,1,1,0,1,34,0,27,6,
22410,0,259,0,3,1,1,39,0,27,6,2.0
22411,0,259,1,0,1,1,39,0,27,6,
22412,2,271,0,2,0,1,41,0,27,6,1.0
22413,1,317,0,2,0,0,43,0,27,6,1.0
22414,2,136,1,1,0,1,50,0,27,6,
22415,2,243,0,3,0,1,52,0,27,6,5.0
22416,1,277,0,3,0,2,57,0,27,6,0.5
22417,0,273,0,3,0,2,58,0,27,6,1.0
22418,0,273,0,3,0,2,58,0,27,6,1.0
22419,0,273,0,3,0,2,59,0,27,6,1.0
22420,0,273,0,3,0,2,59,0,27,6,0.5
22421,0,273,0,2,0,2,59,0,27,6,0.5
22422,0,26,0,3,1,1,2,1,27,6,0.5
22423,0,406,0,3,0,0,5,1,27,6,0.5
22424,0,406,1,0,0,0,6,1,27,6,
22425,0,330,0,3,0,0,11,1,27,6,2.0
22426,0,330,0,3,0,0,11,1,27,6,1.0
22427,1,116,0,3,1,0,14,1,27,6,1.0
22428,0,187,0,2,0,1,15,1,27,6,0.5
22429,2,257,0,3,0,0,18,1,27,6,2.0
22430,2,257,0,1,0,0,18,1,27,6,0.5
22431,2,257,0,3,0,0,18,1,27,6,1.0
22432,2,257,0,3,0,0,18,1,27,6,0.5
22433,2,287,0,3,0,0,23,1,27,6,0.5
22434,2,287,1,3,0,0,23,1,27,6,
22435,1,106,1,3,0,0,25,1,27,6,
22436,0,263,0,2,0,0,26,1,27,6,2.0
22437,1,66,0,3,0,0,31,1,27,6,2.0
22438,1,66,1,2,0,0,32,1,27,6,
22439,1,273,0,2,0,0,36,1,27,6,2.0
22440,1,279,0,2,1,1,38,1,27,6,1.0
22441,1,85,0,2,1,0,40,1,27,6,2.0
22442,1,348,1,3,1,1,45,1,27,6,
22443,0,186,0,3,0,2,48,1,27,6,0.5
22444,2,319,0,0,0,1,50,1,27,6,0.5
22445,2,319,0,2,0,1,50,1,27,6,1.0
22446,1,359,1,2,0,2,56,1,27,6,
22447,0,183,0,3,0,1,59,1,27,6,0.5
22448,1,300,1,0,0,2,2,2,27,6,
22449,0,131,0,3,1,2,3,2,27,6,0.5
22450,0,131,0,3,1,2,3,2,27,6,2.0
22451,0,131,0,3,1,2,3,2,27,6,1.0
22452,0,131,0,1,1,2,4,2,27,6,1.0
22453,1,377,0,3,0,2,7,2,27,6,1.0
22454,1,377,0,3,0,2,7,2,27,6,1.0
22455,1,377,0,2,0,2,8,2,27,6,1.0
22456,0,165,0,1,0,2,13,2,27,6,0.5
22457,1,65,0,3,0,1,14,2,27,6,2.0
22458,0,479,0,2,0,1,20,2,27,6,1.0
22459,0,479,0,1,0,1,20,2,27,6,1.0
22460,2,281,0,2,1,1,22,2,27,6,1.0
22461,1,204,0,2,0,1,24,2,27,6,0.5
22462,0,69,0,3,1,2,27,2,27,6,1.0
22463,0,121,0,3,0,2,30,2,27,6,1.0
22464,2,131,0,3,0,1,31,2,27,6,5.0
22465,1,157,0,2,1,2,33,2,27,6,2.0
22466,0,261,0,3,0,2,36,2,27,6,1.0
22467,0,261,0,3,0,2,37,2,27,6,0.5
22468,1,232,1,0,0,0,48,2,27,6,
22469,1,189,0,3,0,0,50,2,27,6,1.0
22470,2,137,1,1,0,1,58,2,27,6,
22471,1,277,0,3,0,0,59,2,27,6,0.5
22472,1,277,0,3,0,0,0,3,27,6,0.5
22473,1,277,0,3,0,0,0,3,27,6,2.0
22474,1,277,0,2,0,0,1,3,27,6,1.0
22475,1,283,0,3,1,0,4,3,27,6,1.0
22476,1,283,0,2,1,0,5,3,27,6,0.5
22477,1,302,0,0,0,2,6,3,27,6,2.0
22478,0,166,0,3,1,2,8,3,27,6,0.5
22479,0,166,0,1,1,2,8,3,27,6,2.0
22480,0,166,0,1,1,2,9,3,27,6,5.0
22481,2,205,1,3,0,1,11,3,27,6,
22482,0,254,0,3,0,0,13,3,27,6,2.0
22483,0,254,0,1,0,0,13,3,27,6,1.0
22484,0,254,0,1,0,0,14,3,27,6,1.0
22485,1,48,1,3,1,1,16,3,27,6,
22486,1,155,1,3,1,0,17,3,27,6,
22487,2,117,0,3,1,0,20,3,27,6,1.0
22488,2,117,0,2,1,0,21,3,27,6,1.0
22489,2,117,0,0,1,0,22,3,27,6,1.0
22490,1,274,0,3,1,2,25,3,27,6,5.0
22491,1,274,0,3,1,2,25,3,27,6,1.0
22492,1,274,0,3,1,2,26,3,27,6,0.5
22493,1,274,0,1,1,2,27,3,27,6,1.0
22494,0,167,1,3,0,0,30,3,27,6,
22495,2,329,0,3,1,2,33,3,27,6,1.0
22496,2,329,0,3,1,2,34,3,27,6,1.0
22497,0,48,1,3,0,1,36,3,27,6,
22498,2,210,1,0,1,1,40,3,27,6,
22499,2,120,0,3,0,1,42,3,27,6,2.0
22500,1,155,1,3,0,0,45,3,27,6,
22501,2,277,0,1,1,1,46,3,27,6,0.5
22502,1,210,0,2,1,1,50,3,27,6,0.5
22503,1,206,0,3,0,0,52,3,27,6,1.0
22504,1,206,0,3,0,0,52,3,27,6,1.0
22505,1,206,0,1,0,0,52,3,27,6,5.0
22506,1,206,0,3,0,0,53,3,27,6,1.0
22507,1,206,0,3,0,0,53,3,27,6,2.0
22508,0,48,0,2,1,1,55,3,27,6,0.5
22509,0,153,0,3,0,2,4,4,27,6,1.0
22510,0,153,0,3,0,2,4,4,27,6,1.0
22511,0,153,0,3,0,2,5,4,27,6,0.5
22512,0,153,0,2,0,2,5,4,27,6,1.0
22513,1,71,0,3,0,0,12,4,27,6,2.0
22514,1,71,0,1,0,0,13,4,27,6,1.0
22515,2,214,0,3,0,1,15,4,27,6,0.5
22516,1,135,0,3,0,1,16,4,27,6,1.0
22517,1,135,0,3,0,1,16,4,27,6,1.0
22518,1,135,0,3,0,1,17,4,27,6,0.5
22519,1,135,0,1,0,1,17,4,27,6,1.0
22520,1,135,0,0,0,1,18,4,27,6,1.0
22521,1,188,0,3,0,0,20,4,27,6,2.0
22522,1,187,0,2,1,1,21,4,27,6,0.5
22523,1,187,0,1,1,1,22,4,27,6,0.5
22524,1,187,0,3,1,1,22,4,27,6,2.0
22525,0,242,1,0,1,1,25,4,27,6,
22526,1,212,1,2,0,0,35,4,27,6,
22527,0,278,0,3,0,1,41,4,27,6,1.0
22528,0,278,0,3,0,1,41,4,27,6,1.0
22529,1,240,0,2,0,0,44,4,27,6,1.0
22530,1,240,0,2,0,0,44,4,27,6,0.5
22531,0,264,0,3,0,0,48,4,27,6,0.5
22532,2,225,0,3,1,1,53,4,27,6,0.5
22533,2,225,0,3,1,1,53,4,27,6,5.0
22534,2,213,0,3,0,1,5,5,27,6,1.0
22535,0,312,1,1,0,0,8,5,27,6,
22536,2,218,0,3,0,0,28,5,27,6,1.0
22537,1,271,0,2,1,2,31,5,27,6,2.0
22538,1,271,0,3,1,2,31,5,27,6,1.0
22539,1,86,1,3,0,2,33,5,27,6,
22540,1,330,1,0,1,2,34,5,27,6,
22541,1,302,1,1,0,1,38,5,27,6,
22542,0,257,0,3,0,0,40,5,27,6,0.5
22543,0,75,0,1,0,1,43,5,27,6,0.5
22544,0,188,0,1,1,1,46,5,27,6,1.0
22545,0,188,0,2,1,1,46,5,27,6,2.0
22546,0,188,0,3,1,1,47,5,27,6,0.5
22547,0,188,0,3,1,1,48,5,27,6,1.0
22548,0,188,1,2,1,1,48,5,27,6,
22549,2,271,0,3,0,0,49,5,27,6,1.0
22550,2,271,1,3,0,0,50,5,27,6,
22551,1,223,0,2,0,0,57,5,27,6,2.0
22552,1,223,0,3,0,0,58,5,27,6,0.5
22553,1,223,0,1,0,0,58,5,27,6,1.0
22554,1,223,0,3,0,0,59,5,27,6,0.5
22555,1,268,0,0,0,1,1,6,27,6,1.0
22556,1,174,1,0,0,1,7,6,27,6,
22557,1,51,1,3,1,0,14,6,27,6,
22558,1,219,0,3,0,1,16,6,27,6,1.0
22559,1,219,0,2,0,1,17,6,27,6,0.5
22560,1,219,0,3,0,1,17,6,27,6,5.0
22561,1,219,0,2,0,1,18,6,27,6,1.0
22562,0,316,0,3,0,1,21,6,27,6,1.0
22563,1,167,0,2,0,2,23,6,27,6,2.0
22564,1,166,0,3,0,2,24,6,27,6,1.0
22565,1,166,0,2,0,2,25,6,27,6,0.5
22566,1,360,0,1,0,1,27,6,27,6,5.0
22567,0,32,0,2,0,1,29,6,27,6,1.0
22568,0,32,1,3,0,1,29,6,27,6,
22569,2,114,0,3,1,1,30,6,27,6,5.0
22570,2,114,0,3,1,1,31,6,27,6,1.0
22571,2,114,0,0,1,1,32,6,27,6,1.0
22572,1,307,0,3,0,1,42,6,27,6,1.0
22573,1,307,0,3,0,1,42,6,27,6,2.0
22574,2,124,0,3,0,1,46,6,27,6,1.0
22575,2,124,1,2,0,1,46,6,27,6,
22576,2,241,0,3,0,1,0,7,27,6,1.0
22577,1,154,0,3,0,1,5,7,27,6,2.0
22578,2,239,0,3,0,1,6,7,27,6,1.0
22579,2,239,0,3,0,1,6,7,27,6,0.5
22580,0,238,0,3,1,0,9,7,27,6,5.0
22581,1,183,0,2,1,0,10,7,27,6,2.0
22582,1,116,0,1,0,0,16,7,27,6,1.0
22583,1,116,1,3,0,0,17,7,27,6,
22584,1,200,1,3,0,2,19,7,27,6,
22585,1,193,1,0,0,0,20,7,27,6,
22586,1,289,0,2,0,1,24,7,27,6,5.0
22587,2,327,1,3,0,1,26,7,27,6,
22588,1,289,0,3,0,2,28,7,27,6,0.5
22589,1,289,1,0,0,2,28,7,27,6,
22590,0,234,0,2,0,2,30,7,27,6,1.0
22591,1,144,0,2,1,1,34,7,27,6,0.5
22592,1,217,0,2,0,1,35,7,27,6,0.5
22593,1,341,1,0,0,1,36,7,27,6,
22594,0,198,0,1,0,1,40,7,27,6,0.5
22595,1,290,0,1,0,1,43,7,27,6,1.0
22596,1,77,0,1,0,2,45,7,27,6,1.0
22597,1,77,1,2,0,2,45,7,27,6,
22598,1,296,0,3,1,1,48,7,27,6,1.0
22599,1,296,0,1,1,1,49,7,27,6,1.0
22600,1,228,0,3,0,2,52,7,27,6,0.5
22601,2,163,0,3,0,0,54,7,27,6,2.0
22602,1,328,0,3,0,1,6,8,27,6,0.5
22603,1,328,0,3,0,1,7,8,27,6,2.0
22604,1,328,0,1,0,1,8,8,27,6,1.0
22605,2,132,0,1,0,2,12,8,27,6,2.0
22606,0,270,0,2,0,2,13,8,27,6,1.0
22607,0,232,0,1,0,0,15,8,27,6,0.5
22608,2,118,0,2,1,1,19,8,27,6,1.0
22609,2,118,0,3,1,1,20,8,27,6,1.0
22610,2,118,0,3,1,1,20,8,27,6,1.0
22611,2,101,0,3,0,0,22,8,27,6,1.0
22612,0,100,0,3,0,1,30,8,27,6,0.5
22613,0,100,0,1,0,1,30,8,27,6,1.0
22614,0,100,0,1,0,1,30,8,27,6,1.0
22615,0,100,1,3,0,1,30,8,27,6,
22616,2,284,0,1,0,1,35,8,27,6,2.0
22617,2,284,0,2,0,1,36,8,27,6,2.0
22618,2,284,0,3,0,1,36,8,27,6,1.0
22619,2,203,0,3,1,2,38,8,27,6,1.0
22620,2,203,0,2,1,2,39,8,27,6,0.5
22621,2,203,0,0,1,2,39,8,27,6,1.0
22622,2,203,0,2,1,2,40,8,27,6,1.0
22623,1,203,0,3,0,1,45,8,27,6,0.5
22624,1,203,0,3,0,1,45,8,27,6,0.5
22625,1,286,1,0,1,1,48,8,27,6,
22626,1,26,0,3,0,2,50,8,27,6,5.0
22627,1,26,1,3,0,2,50,8,27,6,
22628,1,219,1,2,1,2,54,8,27,6,
22629,1,350,0,3,0,1,57,8,27,6,1.0
22630,1,47,1,3,0,2,59,8,27,6,
22631,1,250,0,1,1,1,4,9,27,6,1.0
22632,1,333,0,3,0,2,8,9,27,6,1.0
22633,1,333,0,2,0,2,9,9,27,6,1.0
22634,1,333,1,2,0,2,9,9,27,6,
22635,1,421,0,3,0,1,14,9,27,6,1.0
22636,1,421,0,1,0,1,14,9,27,6,5.0
22637,1,421,0,3,0,1,15,9,27,6,1.0
22638,1,228,0,1,0,2,18,9,27,6,0.5
22639,1,243,0,2,0,1,23,9,27,6,5.0
22640,1,136,0,1,0,1,32,9,27,6,0.5
22641,1,330,0,3,0,2,39,9,27,6,2.0
22642,1,330,0,3,0,2,39,9,27,6,1.0
22643,2,12,0,1,0,2,43,9,27,6,1.0
22644,1,287,0,3,0,1,50,9,27,6,1.0
22645,1,287,0,2,0,1,51,9,27,6,0.5
22646,0,125,0,1,0,2,0,10,27,6,1.0
22647,1,218,1,1,0,0,2,10,27,6,
22648,1,152,0,3,0,1,3,10,27,6,0.5
22649,1,152,0,3,0,1,4,10,27,6,5.0
22650,1,152,1,3,0,1,5,10,27,6,
22651,1,207,1,1,1,1,7,10,27,6,
22652,1,129,0,1,1,0,9,10,27,6,0.5
22653,1,129,0,1,1,0,9,10,27,6,1.0
22654,1,282,1,2,0,2,15,10,27,6,
22655,0,191,0,3,0,2,16,10,27,6,1.0
22656,1,432,1,2,1,1,19,10,27,6,
22657,1,163,1,3,1,1,20,10,27,6,
22658,1,392,0,3,1,0,30,10,27,6,2.0
22659,1,274,0,2,1,1,39,10,27,6,1.0
22660,0,166,0,3,1,1,43,10,27,6,1.0
22661,0,166,1,3,1,1,44,10,27,6,
22662,1,278,1,0,0,1,48,10,27,6,
22663,1,154,0,2,1,0,50,10,27,6,2.0
22664,2,373,0,2,0,1,53,10,27,6,1.0
22665,1,312,0,2,0,2,54,10,27,6,0.5
22666,1,306,0,3,0,1,56,10,27,6,1.0
22667,1,174,1,3,0,1,58,10,27,6,
22668,1,19,0,3,1,1,59,10,27,6,2.0
22669,0,276,0,1,0,2,2,11,27,6,1.0
22670,1,240,0,0,0,0,6,11,27,6,2.0
22671,1,60,1,2,0,1,11,11,27,6,
22672,1,185,0,0,0,0,12,11,27,6,0.5
22673,0,157,0,1,0,1,13,11,27,6,1.0
22674,0,157,0,2,0,1,13,11,27,6,2.0
22675,0,157,1,2,0,1,14,11,27,6,
22676,1,176,0,2,0,2,16,11,27,6,1.0
22677,1,269,1,2,0,1,18,11,27,6,
22678,1,270,1,3,1,1,21,11,27,6,
22679,1,45,1,2,0,1,23,11,27,6,
22680,2,265,0,2,0,1,33,11,27,6,1.0
22681,2,265,0,2,0,1,33,11,27,6,0.5
22682,1,194,0,2,0,1,37,11,27,6,0.5
