,amount,success,3D_secured,Day of Week,Day of Month,Time of Day,previous_attemps,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,CARD_Diners,CARD_Master,CARD_Visa
20739,233,0,0,4,24,8,0,0,0,1,0,0,0,1
20740,117,1,1,4,24,8,0,0,0,1,0,1,0,0
20741,214,0,0,4,24,8,0,0,0,1,0,0,1,0
20742,214,0,0,4,24,8,1,0,0,0,1,0,1,0
20743,214,0,0,4,24,8,2,0,0,0,1,0,1,0
20744,88,0,0,4,24,8,0,0,0,1,0,0,1,0
20745,70,1,1,4,24,8,0,0,0,0,1,0,0,1
20746,327,0,0,4,24,8,0,0,0,1,0,0,0,1
20747,195,0,0,4,24,8,0,0,1,0,0,1,0,0
20748,205,0,1,4,24,8,0,0,0,1,0,0,0,1
20749,205,0,1,4,24,8,1,0,0,0,1,0,0,1
20750,156,0,1,4,24,8,0,0,0,0,1,0,1,0
20751,156,0,1,4,24,8,1,0,0,0,1,0,1,0
20752,145,0,0,4,24,8,0,0,0,0,1,0,0,1
20753,145,1,0,4,24,8,1,1,0,0,0,0,0,1
20754,158,0,1,4,24,8,0,0,0,1,0,0,1,0
20755,158,0,1,4,24,8,1,0,1,0,0,0,1,0
20756,306,0,0,4,24,8,0,0,0,0,1,0,1,0
20757,306,0,0,4,24,8,1,0,0,0,1,0,1,0
20758,242,1,0,4,24,8,0,0,0,1,0,0,0,1
20759,242,1,1,4,24,8,0,1,0,0,0,0,0,1
20760,280,0,0,4,24,8,0,0,0,0,1,0,1,0
20761,280,0,0,4,24,8,1,0,0,0,1,0,1,0
20762,83,0,0,4,24,9,0,0,0,0,1,0,1,0
20763,83,0,0,4,24,9,1,0,0,0,1,0,1,0
20764,83,0,0,4,24,9,2,0,0,0,1,0,1,0
20765,83,1,0,4,24,9,3,0,0,0,1,0,1,0
20766,199,1,1,4,24,9,0,0,1,0,0,0,1,0
20767,78,0,0,4,24,9,0,0,0,0,1,0,1,0
20768,78,0,0,4,24,9,1,0,0,0,1,0,1,0
20769,78,0,0,4,24,9,2,0,0,1,0,0,1,0
20770,242,0,0,4,24,9,0,0,0,0,1,1,0,0
20771,242,0,0,4,24,9,1,0,0,0,1,1,0,0
20772,242,0,0,4,24,9,2,0,0,1,0,1,0,0
20773,242,1,0,4,24,9,3,0,0,1,0,1,0,0
20774,238,1,0,4,24,9,0,0,0,0,1,0,0,1
20775,202,1,0,4,24,9,0,0,0,1,0,0,1,0
20776,197,0,0,4,24,9,0,0,1,0,0,0,1,0
20777,197,1,0,4,24,9,1,0,0,0,1,0,1,0
20778,25,0,1,4,24,9,0,0,0,0,1,0,1,0
20779,25,0,1,4,24,9,1,0,0,0,1,0,1,0
20780,25,0,1,4,24,9,2,1,0,0,0,0,1,0
20781,25,0,1,4,24,9,3,0,0,0,1,0,1,0
20782,25,0,1,4,24,9,4,1,0,0,0,0,1,0
20783,25,0,1,4,24,9,5,1,0,0,0,0,1,0
20784,25,0,1,4,24,9,4,0,0,0,1,0,1,0
20785,25,0,1,4,24,9,5,0,0,0,1,0,1,0
20786,25,0,1,4,24,9,6,0,0,0,1,0,1,0
20787,25,0,1,4,24,9,7,1,0,0,0,0,1,0
20788,25,1,1,4,24,9,8,0,0,0,1,0,1,0
20789,201,0,0,4,24,9,0,0,0,0,1,0,1,0
20790,201,1,0,4,24,9,1,0,0,0,1,0,1,0
20791,456,0,0,4,24,9,0,0,0,0,1,1,0,0
20792,456,1,0,4,24,9,1,0,0,1,0,1,0,0
20793,157,0,0,4,24,9,0,0,0,0,1,0,1,0
20794,61,0,1,4,24,9,0,0,0,1,0,0,1,0
20795,266,0,1,4,24,9,0,0,0,0,1,0,0,1
20796,266,1,1,4,24,9,1,0,0,0,1,0,0,1
20797,339,1,0,4,24,9,0,0,0,1,0,1,0,0
20798,103,1,0,4,24,9,0,0,1,0,0,0,1,0
20799,112,0,0,4,24,9,0,0,0,1,0,0,1,0
20800,112,0,0,4,24,9,1,0,0,1,0,0,1,0
20801,341,0,0,4,24,9,0,0,1,0,0,0,1,0
20802,341,0,0,4,24,9,1,0,0,1,0,0,1,0
20803,111,1,0,4,24,10,0,0,0,0,1,0,1,0
20804,101,0,1,4,24,10,0,0,0,0,1,0,1,0
20805,101,0,1,4,24,10,1,0,0,0,1,0,1,0
20806,101,0,1,4,24,10,2,0,1,0,0,0,1,0
20807,145,0,1,4,24,10,0,0,0,0,1,1,0,0
20808,145,0,1,4,24,10,1,0,0,0,1,1,0,0
20809,145,1,1,4,24,10,2,0,0,0,1,1,0,0
20810,151,0,0,4,24,10,0,0,0,0,1,1,0,0
20811,337,0,0,4,24,10,0,0,0,0,1,0,1,0
20812,337,0,0,4,24,10,1,0,0,0,1,0,1,0
20813,337,1,0,4,24,10,2,1,0,0,0,0,1,0
20814,276,1,1,4,24,10,0,1,0,0,0,0,0,1
20815,356,0,1,4,24,10,0,0,0,0,1,1,0,0
20816,356,0,1,4,24,10,1,0,0,0,1,1,0,0
20817,57,1,0,4,24,10,0,0,0,0,1,0,1,0
20818,39,0,1,4,24,10,0,0,0,0,1,0,1,0
20819,6,0,0,4,24,10,0,0,0,0,1,0,1,0
20820,6,0,0,4,24,10,1,0,1,0,0,0,1,0
20821,6,0,0,4,24,10,2,0,0,1,0,0,1,0
20822,6,1,0,4,24,10,3,0,0,0,1,0,1,0
20823,247,0,0,4,24,10,0,0,0,0,1,0,1,0
20824,247,1,0,4,24,10,1,1,0,0,0,0,1,0
20825,90,0,0,4,24,10,0,0,0,1,0,0,1,0
20826,244,0,0,4,24,10,0,0,1,0,0,0,1,0
20827,108,1,0,4,24,10,0,0,0,0,1,1,0,0
20828,117,1,0,4,24,10,0,0,0,0,1,0,0,1
20829,223,0,1,4,24,10,0,0,0,0,1,0,1,0
20830,223,0,1,4,24,10,1,0,0,1,0,0,1,0
20831,223,0,1,4,24,10,2,0,1,0,0,0,1,0
20832,223,0,1,4,24,10,3,0,0,1,0,0,1,0
20833,110,0,0,4,24,10,0,0,0,1,0,0,1,0
20834,221,0,0,4,24,10,0,0,0,0,1,0,1,0
20835,221,1,0,4,24,10,0,1,0,0,0,0,0,1
20836,300,0,0,4,24,11,0,1,0,0,0,0,1,0
20837,300,1,0,4,24,11,1,0,1,0,0,0,1,0
20838,197,0,0,4,24,11,0,0,0,1,0,0,1,0
20839,228,1,1,4,24,11,0,0,0,0,1,0,1,0
20840,305,0,0,4,24,11,0,0,0,0,1,0,0,1
20841,91,0,0,4,24,11,0,0,0,0,1,0,1,0
20842,226,0,0,4,24,11,0,0,0,1,0,1,0,0
20843,226,0,0,4,24,11,1,0,0,0,1,1,0,0
20844,226,0,0,4,24,11,2,1,0,0,0,1,0,0
20845,226,0,0,4,24,11,3,0,0,0,1,1,0,0
20846,138,0,0,4,24,11,0,0,1,0,0,0,1,0
20847,138,1,0,4,24,11,1,0,0,0,1,0,1,0
20848,255,0,0,4,24,11,0,0,0,0,1,0,1,0
20849,178,0,0,4,24,11,0,0,1,0,0,0,0,1
20850,178,0,0,4,24,11,1,1,0,0,0,0,0,1
20851,178,0,0,4,24,11,2,0,0,0,1,0,0,1
20852,178,0,0,4,24,11,3,0,0,0,1,0,0,1
20853,178,1,0,4,24,11,4,0,1,0,0,0,0,1
20854,344,0,1,4,24,11,0,0,0,1,0,0,1,0
20855,344,0,1,4,24,11,1,0,0,1,0,0,1,0
20856,344,0,1,4,24,11,2,0,0,0,1,0,1,0
20857,344,0,1,4,24,11,3,0,1,0,0,0,1,0
20858,344,0,1,4,24,11,4,0,1,0,0,0,1,0
20859,344,1,1,4,24,11,5,0,1,0,0,0,1,0
20860,229,0,0,4,24,11,0,0,0,0,1,0,1,0
20861,51,1,0,4,24,11,0,0,1,0,0,0,1,0
20862,244,0,0,4,24,11,0,0,0,0,1,0,1,0
20863,244,0,0,4,24,11,1,0,0,0,1,0,1,0
20864,263,0,0,4,24,11,0,0,0,0,1,0,0,1
20865,263,1,0,4,24,11,1,0,0,1,0,0,0,1
20866,18,0,0,4,24,11,0,0,1,0,0,1,0,0
20867,227,0,0,4,24,11,0,0,0,0,1,1,0,0
20868,227,0,0,4,24,12,1,0,0,1,0,1,0,0
20869,370,1,0,4,24,12,0,0,1,0,0,0,1,0
20870,185,0,0,4,24,12,0,0,0,1,0,1,0,0
20871,185,1,0,4,24,12,1,0,0,0,1,1,0,0
20872,30,0,1,4,24,12,0,0,0,0,1,1,0,0
20873,30,1,1,4,24,12,1,0,0,1,0,1,0,0
20874,323,0,0,4,24,12,0,0,0,0,1,0,1,0
20875,323,0,0,4,24,12,1,0,0,0,1,0,1,0
20876,323,1,0,4,24,12,2,0,0,0,1,0,1,0
20877,273,0,0,4,24,12,0,0,0,0,1,0,1,0
20878,273,0,0,4,24,12,1,0,0,0,1,0,1,0
20879,273,0,0,4,24,12,2,0,1,0,0,0,1,0
20880,273,0,0,4,24,12,3,0,0,0,1,0,1,0
20881,207,0,0,4,24,12,0,0,0,0,1,0,1,0
20882,40,0,0,4,24,12,0,0,0,1,0,0,0,1
20883,111,0,1,4,24,12,0,0,0,1,0,0,1,0
20884,123,0,0,4,24,12,0,0,0,1,0,1,0,0
20885,123,0,0,4,24,12,1,0,0,0,1,1,0,0
20886,156,0,1,4,24,12,0,0,1,0,0,0,1,0
20887,282,0,0,4,24,12,0,0,0,0,1,1,0,0
20888,282,0,0,4,24,12,1,0,0,0,1,1,0,0
20889,282,0,0,4,24,12,2,0,1,0,0,1,0,0
20890,282,0,0,4,24,12,3,0,0,0,1,1,0,0
20891,282,1,0,4,24,12,4,0,0,1,0,1,0,0
20892,355,0,1,4,24,12,0,1,0,0,0,1,0,0
20893,123,0,1,4,24,12,0,0,0,1,0,0,0,1
20894,143,0,0,4,24,12,0,0,1,0,0,0,1,0
20895,116,0,0,4,24,12,0,0,1,0,0,0,1,0
20896,116,0,0,4,24,12,1,0,0,0,1,0,1,0
20897,265,0,1,4,24,12,0,0,0,0,1,0,1,0
20898,265,0,1,4,24,12,1,0,0,0,1,0,1,0
20899,121,1,0,4,24,12,0,0,0,0,1,1,0,0
20900,143,0,0,4,24,12,0,0,0,0,1,0,1,0
20901,143,1,0,4,24,12,1,0,1,0,0,0,1,0
20902,234,0,0,4,24,12,0,0,1,0,0,0,1,0
20903,234,0,0,4,24,12,1,0,0,0,1,0,1,0
20904,234,1,0,4,24,12,2,1,0,0,0,0,1,0
20905,333,0,0,4,24,12,0,0,1,0,0,0,0,1
20906,333,0,0,4,24,13,1,0,1,0,0,0,0,1
20907,333,0,0,4,24,13,2,0,0,0,1,0,0,1
20908,333,0,0,4,24,13,3,0,0,0,1,0,0,1
20909,333,0,0,4,24,13,4,0,0,0,1,0,0,1
20910,333,0,0,4,24,13,5,0,0,0,1,0,0,1
20911,333,0,0,4,24,13,6,0,0,0,1,0,0,1
20912,333,1,0,4,24,13,7,0,0,0,1,0,0,1
20913,217,0,1,4,24,13,0,0,0,1,0,0,0,1
20914,217,0,1,4,24,13,1,0,0,1,0,0,0,1
20915,254,0,0,4,24,13,0,0,1,0,0,0,1,0
20916,254,0,0,4,24,13,1,0,0,0,1,0,1,0
20917,112,1,0,4,24,13,0,0,1,0,0,0,1,0
20918,164,1,0,4,24,13,0,0,0,0,1,0,1,0
20919,236,0,1,4,24,13,0,0,0,0,1,1,0,0
20920,384,0,0,4,24,13,0,0,0,0,1,0,1,0
20921,384,0,0,4,24,13,1,0,0,0,1,0,1,0
20922,384,0,0,4,24,13,2,0,1,0,0,0,1,0
20923,384,0,0,4,24,13,3,0,0,0,1,0,1,0
20924,240,0,0,4,24,13,0,0,0,0,1,0,0,1
20925,240,1,0,4,24,13,1,0,0,0,1,0,0,1
20926,196,0,0,4,24,13,0,0,0,1,0,1,0,0
20927,90,1,0,4,24,13,0,1,0,0,0,1,0,0
20928,114,0,0,4,24,13,0,0,0,1,0,0,0,1
20929,114,1,0,4,24,13,1,0,0,0,1,0,0,1
20930,381,0,0,4,24,13,0,0,0,0,1,1,0,0
20931,253,0,0,4,24,13,0,0,0,1,0,0,1,0
20932,351,1,1,4,24,13,0,0,1,0,0,0,0,1
20933,174,0,0,4,24,13,0,0,0,0,1,0,1,0
20934,174,0,0,4,24,13,1,0,0,1,0,0,1,0
20935,196,1,0,4,24,13,0,0,1,0,0,0,1,0
20936,174,0,0,4,24,13,0,0,0,0,1,0,1,0
20937,359,0,0,4,24,13,0,0,0,0,1,0,1,0
20938,359,0,0,4,24,13,1,0,0,0,1,0,1,0
20939,359,1,0,4,24,13,2,0,0,1,0,0,1,0
20940,246,1,1,4,24,13,0,1,0,0,0,0,0,1
20941,170,0,1,4,24,13,0,0,0,1,0,0,1,0
20942,170,1,1,4,24,13,1,1,0,0,0,0,1,0
20943,421,1,0,4,24,13,0,0,1,0,0,0,1,0
20944,170,0,1,4,24,14,0,0,0,1,0,0,0,1
20945,170,0,1,4,24,14,1,0,0,0,1,0,0,1
20946,170,1,1,4,24,14,2,0,0,1,0,0,0,1
20947,161,0,0,4,24,14,0,0,0,1,0,0,1,0
20948,252,0,1,4,24,14,0,0,0,0,1,0,0,1
20949,252,0,1,4,24,14,1,0,0,1,0,0,0,1
20950,302,0,0,4,24,14,0,0,0,0,1,1,0,0
20951,231,0,0,4,24,14,0,0,0,1,0,1,0,0
20952,231,1,0,4,24,14,1,0,0,0,1,1,0,0
20953,288,0,1,4,24,14,0,0,1,0,0,0,1,0
20954,160,0,0,4,24,14,0,0,1,0,0,0,1,0
20955,160,0,0,4,24,14,1,0,0,1,0,0,1,0
20956,222,1,0,4,24,14,0,0,0,0,1,0,1,0
20957,282,0,0,4,24,14,0,0,0,1,0,0,1,0
20958,282,0,0,4,24,14,1,0,1,0,0,0,1,0
20959,519,0,0,4,24,14,0,0,1,0,0,0,1,0
20960,178,0,0,4,24,14,0,0,0,0,1,0,0,1
20961,165,1,1,4,24,14,0,0,0,1,0,1,0,0
20962,269,0,0,4,24,14,0,0,0,0,1,0,1,0
20963,116,1,1,4,24,14,0,1,0,0,0,0,1,0
20964,285,0,0,4,24,15,0,0,0,0,1,0,0,1
20965,153,1,0,4,24,15,0,1,0,0,0,0,1,0
20966,48,0,0,4,24,15,0,0,0,0,1,0,1,0
20967,48,0,0,4,24,15,1,0,0,0,1,0,1,0
20968,48,1,0,4,24,15,2,0,1,0,0,0,1,0
20969,107,0,1,4,24,15,0,0,0,1,0,0,1,0
20970,330,0,0,4,24,15,0,0,0,0,1,0,0,1
20971,150,0,0,4,24,15,0,0,0,0,1,1,0,0
20972,150,0,0,4,24,15,1,0,0,0,1,1,0,0
20973,150,0,0,4,24,15,2,1,0,0,0,1,0,0
20974,150,0,0,4,24,15,3,0,0,0,1,1,0,0
20975,181,1,1,4,24,15,0,0,1,0,0,0,0,1
20976,262,0,0,4,24,15,0,0,0,0,1,0,1,0
20977,262,0,0,4,24,15,1,0,0,0,1,0,1,0
20978,349,1,0,4,24,15,0,0,0,1,0,1,0,0
20979,28,0,0,4,24,15,0,0,0,1,0,0,1,0
20980,28,0,0,4,24,15,1,0,0,0,1,0,1,0
20981,28,0,0,4,24,15,2,0,0,0,1,0,1,0
20982,180,1,0,4,24,15,0,0,1,0,0,0,1,0
20983,183,1,0,4,24,15,0,0,1,0,0,1,0,0
20984,229,0,0,4,24,15,0,0,0,1,0,0,1,0
20985,229,1,0,4,24,15,1,0,0,0,1,0,1,0
20986,135,0,1,4,24,15,0,0,1,0,0,1,0,0
20987,135,0,1,4,24,15,1,0,0,1,0,1,0,0
20988,360,0,0,4,24,15,0,0,0,0,1,0,1,0
20989,269,0,1,4,24,16,0,0,0,1,0,0,1,0
20990,232,0,1,4,24,16,0,0,0,1,0,0,1,0
20991,247,0,0,4,24,16,0,0,0,0,1,1,0,0
20992,247,1,0,4,24,16,1,0,0,1,0,1,0,0
20993,154,0,0,4,24,16,0,0,0,0,1,0,1,0
20994,140,0,0,4,24,16,0,0,1,0,0,0,0,1
20995,140,1,0,4,24,16,1,0,0,0,1,0,0,1
20996,58,1,1,4,24,16,0,0,1,0,0,0,1,0
20997,233,1,0,4,24,16,0,0,0,0,1,0,0,1
20998,274,0,0,4,24,16,0,0,0,0,1,0,0,1
20999,274,0,0,4,24,16,1,0,0,0,1,0,0,1
21000,237,0,0,4,24,16,0,1,0,0,0,0,1,0
21001,237,0,0,4,24,16,1,0,0,0,1,0,1,0
21002,237,0,0,4,24,16,2,0,0,1,0,0,1,0
21003,297,0,0,4,24,16,0,0,0,1,0,0,1,0
21004,297,0,0,4,24,16,1,0,0,0,1,0,1,0
21005,412,0,0,4,24,16,0,0,0,1,0,1,0,0
21006,412,0,0,4,24,16,1,0,0,0,1,1,0,0
21007,151,0,0,4,24,16,0,0,0,1,0,0,1,0
21008,101,0,0,4,24,16,0,1,0,0,0,0,1,0
21009,238,0,0,4,24,16,0,0,0,0,1,0,1,0
21010,238,0,0,4,24,16,1,0,0,0,1,0,1,0
21011,312,0,0,4,24,16,0,0,0,0,1,0,0,1
21012,312,0,0,4,24,16,1,0,0,0,1,0,0,1
21013,312,0,0,4,24,16,2,0,0,0,1,0,0,1
21014,261,0,0,4,24,16,0,0,0,1,0,0,0,1
21015,261,0,0,4,24,16,0,0,0,1,0,0,0,1
21016,261,0,0,4,24,16,0,0,0,0,1,0,0,1
21017,261,0,0,4,24,16,0,0,0,0,1,0,0,1
21018,58,0,0,4,24,16,0,1,0,0,0,0,0,1
21019,87,1,0,4,24,17,0,0,0,1,0,1,0,0
21020,9,0,1,4,24,17,0,0,0,1,0,0,1,0
21021,9,1,1,4,24,17,1,0,0,1,0,0,1,0
21022,268,0,1,4,24,17,0,0,0,0,1,0,1,0
21023,268,0,1,4,24,17,1,0,0,0,1,0,1,0
21024,268,0,1,4,24,17,2,1,0,0,0,0,1,0
21025,268,0,1,4,24,17,3,0,0,0,1,0,1,0
21026,268,0,1,4,24,17,4,0,0,0,1,0,1,0
21027,268,1,1,4,24,17,5,0,1,0,0,0,1,0
21028,260,1,0,4,24,17,0,0,0,0,1,0,1,0
21029,185,0,0,4,24,17,0,0,0,1,0,0,0,1
21030,93,0,0,4,24,17,0,0,0,1,0,1,0,0
21031,93,1,0,4,24,17,1,0,1,0,0,1,0,0
21032,49,1,0,4,24,17,0,0,0,0,1,0,1,0
21033,151,0,0,4,24,17,0,0,1,0,0,0,1,0
21034,323,0,0,4,24,17,0,0,0,1,0,1,0,0
21035,323,0,0,4,24,17,1,0,0,0,1,1,0,0
21036,265,0,0,4,24,17,0,1,0,0,0,1,0,0
21037,260,0,1,4,24,17,0,0,0,0,1,0,0,1
21038,260,0,1,4,24,17,1,0,0,0,1,0,0,1
21039,13,0,0,4,24,17,0,0,0,1,0,0,0,1
21040,211,0,0,4,24,17,0,0,0,0,1,0,1,0
21041,39,0,0,4,24,17,0,0,0,0,1,0,1,0
21042,39,0,0,4,24,17,1,0,0,0,1,0,1,0
21043,39,0,0,4,24,17,2,0,0,0,1,0,1,0
21044,39,0,0,4,24,17,3,0,0,0,1,0,1,0
21045,40,1,0,4,24,17,0,0,0,1,0,0,1,0
21046,162,0,0,4,24,17,0,0,0,0,1,0,1,0
21047,162,1,0,4,24,17,1,1,0,0,0,0,1,0
21048,42,0,1,4,24,17,0,0,0,0,1,0,1,0
21049,42,1,1,4,24,17,1,0,0,0,1,0,1,0
21050,402,0,0,4,24,17,0,0,0,0,1,0,0,1
21051,402,0,0,4,24,17,1,0,0,0,1,0,0,1
21052,166,0,1,4,24,17,0,0,0,1,0,0,1,0
21053,226,0,1,4,24,18,0,0,0,1,0,0,1,0
21054,257,0,1,4,24,18,0,0,0,1,0,0,1,0
21055,257,0,1,4,24,18,1,0,0,0,1,0,1,0
21056,257,0,1,4,24,18,2,0,0,0,1,0,1,0
21057,257,0,1,4,24,18,3,0,0,0,1,0,1,0
21058,257,1,1,4,24,18,4,0,0,1,0,0,1,0
21059,278,0,0,4,24,18,0,0,0,0,1,0,1,0
21060,284,1,0,4,24,18,0,0,0,0,1,0,1,0
21061,277,0,0,4,24,18,0,0,0,0,1,0,0,1
21062,277,0,0,4,24,18,1,0,0,1,0,0,0,1
21063,277,0,0,4,24,18,2,0,0,0,1,0,0,1
21064,277,0,0,4,24,18,3,0,0,0,1,0,0,1
21065,277,0,0,4,24,18,4,0,0,1,0,0,0,1
21066,277,0,0,4,24,18,5,0,1,0,0,0,0,1
21067,349,1,1,4,24,18,0,1,0,0,0,1,0,0
21068,249,0,0,4,24,18,0,0,0,0,1,1,0,0
21069,102,0,0,4,24,18,0,0,0,0,1,0,0,1
21070,102,1,0,4,24,18,1,0,0,0,1,0,0,1
21071,118,0,0,4,24,18,0,0,0,1,0,1,0,0
21072,118,0,0,4,24,18,1,0,0,0,1,1,0,0
21073,118,1,0,4,24,18,2,1,0,0,0,1,0,0
21074,298,0,1,4,24,18,0,0,0,0,1,1,0,0
21075,298,1,1,4,24,18,1,1,0,0,0,1,0,0
21076,94,1,0,4,24,18,0,0,0,0,1,0,0,1
21077,129,0,0,4,24,18,0,0,0,0,1,1,0,0
21078,91,1,0,4,24,18,0,0,0,0,1,0,0,1
21079,126,0,0,4,24,18,0,0,1,0,0,0,0,1
21080,126,0,0,4,24,18,1,0,0,1,0,0,0,1
21081,184,1,1,4,24,18,0,0,1,0,0,0,1,0
21082,161,1,0,4,24,18,0,0,0,0,1,0,1,0
21083,391,0,0,4,24,18,0,0,0,0,1,0,0,1
21084,391,0,0,4,24,18,1,0,1,0,0,0,0,1
21085,89,1,1,4,24,18,0,0,1,0,0,0,0,1
21086,172,0,0,4,24,18,0,0,0,0,1,0,1,0
21087,205,0,1,4,24,18,0,0,0,1,0,0,0,1
21088,176,0,0,4,24,19,0,0,0,1,0,1,0,0
21089,372,1,1,4,24,19,0,0,1,0,0,0,1,0
21090,57,0,0,4,24,19,0,0,1,0,0,0,1,0
21091,57,0,0,4,24,19,1,0,0,1,0,0,1,0
21092,57,1,0,4,24,19,2,0,0,0,1,0,1,0
21093,39,0,0,4,24,19,0,0,1,0,0,0,1,0
21094,182,0,1,4,24,19,0,0,1,0,0,0,0,1
21095,182,0,1,4,24,19,1,0,0,0,1,0,0,1
21096,165,0,0,4,24,19,0,0,1,0,0,0,1,0
21097,264,0,0,4,24,19,0,0,0,0,1,1,0,0
21098,199,0,0,4,24,19,0,0,0,1,0,0,0,1
21099,179,1,1,4,24,19,0,0,0,0,1,0,0,1
21100,73,0,1,4,24,19,0,0,1,0,0,0,0,1
21101,338,0,0,4,24,19,0,0,1,0,0,0,1,0
21102,338,0,0,4,24,19,1,1,0,0,0,0,1,0
21103,304,0,0,4,24,19,0,0,0,0,1,0,1,0
21104,239,0,0,4,24,19,0,0,1,0,0,0,1,0
21105,102,0,0,4,24,19,0,0,0,1,0,0,1,0
21106,102,0,0,4,24,19,1,0,0,0,1,0,1,0
21107,102,1,0,4,24,19,2,0,1,0,0,0,1,0
21108,155,0,0,4,24,19,0,0,0,0,1,0,1,0
21109,155,0,0,4,24,19,1,0,0,0,1,0,1,0
21110,155,0,0,4,24,19,2,0,0,1,0,0,1,0
21111,155,0,0,4,24,19,3,0,0,0,1,0,1,0
21112,155,0,0,4,24,19,4,0,0,0,1,0,1,0
21113,204,0,1,4,24,19,0,0,0,0,1,1,0,0
21114,118,1,0,4,24,19,0,0,1,0,0,1,0,0
21115,214,0,0,4,24,19,0,0,0,0,1,0,1,0
21116,127,0,0,4,24,19,0,0,1,0,0,0,0,1
21117,228,1,1,4,24,19,0,1,0,0,0,0,1,0
21118,149,1,0,4,24,19,0,0,0,1,0,0,1,0
21119,231,1,0,4,24,20,0,0,1,0,0,0,1,0
21120,203,0,1,4,24,20,0,0,1,0,0,0,1,0
21121,218,0,1,4,24,20,0,0,0,0,1,0,1,0
21122,218,0,1,4,24,20,1,0,0,0,1,0,1,0
21123,218,0,1,4,24,20,2,0,0,0,1,0,1,0
21124,40,0,0,4,24,20,0,0,0,0,1,0,1,0
21125,40,1,0,4,24,20,1,0,1,0,0,0,1,0
21126,112,1,0,4,24,20,0,0,0,0,1,0,1,0
21127,112,0,0,4,24,20,0,0,1,0,0,0,1,0
21128,131,0,0,4,24,20,0,0,0,0,1,0,1,0
21129,131,0,0,4,24,20,1,0,1,0,0,0,1,0
21130,176,0,0,4,24,20,0,0,0,1,0,1,0,0
21131,323,0,1,4,24,20,0,0,0,0,1,0,0,1
21132,323,0,1,4,24,20,1,0,0,0,1,0,0,1
21133,323,0,1,4,24,20,2,0,1,0,0,0,0,1
21134,323,0,1,4,24,20,3,0,0,0,1,0,0,1
21135,323,0,1,4,24,20,4,0,0,1,0,0,0,1
21136,182,0,0,4,24,20,0,0,0,1,0,1,0,0
21137,182,0,0,4,24,20,1,0,0,0,1,1,0,0
21138,182,0,0,4,24,20,2,0,0,0,1,1,0,0
21139,182,0,0,4,24,20,3,0,0,0,1,1,0,0
21140,344,0,0,4,24,20,0,0,1,0,0,1,0,0
21141,100,0,0,4,24,20,0,0,0,0,1,0,1,0
21142,100,1,0,4,24,20,1,1,0,0,0,0,1,0
21143,103,0,1,4,24,20,0,0,0,0,1,0,0,1
21144,103,1,1,4,24,20,1,0,0,1,0,0,0,1
21145,292,0,0,4,24,20,0,0,0,0,1,0,0,1
21146,292,0,0,4,24,20,1,0,1,0,0,0,0,1
21147,246,0,0,4,24,20,0,0,0,1,0,0,1,0
21148,134,0,0,4,24,20,0,0,0,0,1,1,0,0
21149,134,0,0,4,24,20,1,0,0,1,0,1,0,0
21150,134,0,0,4,24,20,2,0,0,0,1,1,0,0
21151,134,0,0,4,24,20,3,0,0,0,1,1,0,0
21152,244,0,0,4,24,20,0,0,0,0,1,0,1,0
21153,244,0,0,4,24,20,1,0,0,0,1,0,1,0
21154,244,0,0,4,24,21,2,1,0,0,0,0,1,0
21155,244,0,0,4,24,21,3,0,1,0,0,0,1,0
21156,244,1,0,4,24,21,4,0,0,1,0,0,1,0
21157,234,0,0,4,24,21,0,0,0,0,1,0,1,0
21158,234,0,0,4,24,21,1,0,0,0,1,0,1,0
21159,146,0,1,4,24,21,0,0,1,0,0,0,0,1
21160,294,0,1,4,24,21,0,0,1,0,0,0,1,0
21161,231,0,1,4,24,21,0,0,0,0,1,0,1,0
21162,292,0,1,4,24,21,0,0,0,1,0,0,0,1
21163,292,0,1,4,24,21,1,0,0,0,1,0,0,1
21164,292,1,1,4,24,21,2,0,0,0,1,0,0,1
21165,270,0,1,4,24,21,0,0,0,0,1,0,1,0
21166,167,0,0,4,24,21,0,0,0,1,0,0,1,0
21167,300,0,0,4,24,21,0,0,0,0,1,0,1,0
21168,300,0,0,4,24,21,1,0,0,1,0,0,1,0
21169,111,0,0,4,24,21,0,0,0,0,1,1,0,0
21170,111,0,0,4,24,21,1,0,0,0,1,1,0,0
21171,111,0,0,4,24,21,2,0,0,1,0,1,0,0
21172,111,0,0,4,24,21,3,0,0,0,1,1,0,0
21173,261,0,0,4,24,21,0,0,0,1,0,0,1,0
21174,255,0,0,4,24,21,0,0,1,0,0,0,1,0
21175,185,0,0,4,24,21,0,0,0,0,1,1,0,0
21176,185,0,0,4,24,21,1,0,1,0,0,1,0,0
21177,152,0,1,4,24,21,0,0,0,0,1,0,0,1
21178,152,0,1,4,24,21,1,0,1,0,0,0,0,1
21179,201,0,1,4,24,21,0,0,1,0,0,0,1,0
21180,314,0,0,4,24,21,0,0,0,0,1,0,0,1
21181,314,0,0,4,24,21,1,0,0,0,1,0,0,1
21182,128,0,0,4,24,21,0,0,1,0,0,0,0,1
21183,227,0,0,4,24,21,0,0,0,0,1,0,1,0
21184,109,0,1,4,24,21,0,0,0,0,1,0,1,0
21185,109,0,1,4,24,21,1,0,0,0,1,0,1,0
21186,109,0,1,4,24,21,2,0,0,0,1,0,1,0
